'번호','영업상태구분코드','소재지전체주소','사업장명','업태구분명','좌표정보(x)','좌표정보(y)' 
'110208','1','서울특별시 강서구 화곡동 1063-10번지 (지상 1층) 101호','다르투아','커피숍','185926.9223','448919.9791'
'110212','1','서울특별시 강서구 내발산동 654-4 1층 13호','메가엠지씨커피 이대서울병원점','커피숍','185565.2621','450533.2784'
'110213','1','서울특별시 강서구 마곡동 797-4번지 발산파크프라자 1층 112호','커피온리고 발산역점','커피숍','185504','450769'
'110215','1','서울특별시 서대문구 연희동 95-35번지','라따뚜이','커피숍','193790.5053','452063.6506'
'110216','1','서울특별시 동작구 흑석동 52-1번지','페이브베이커리 흑석점','커피숍','196685.3007','445056.4986'
'110217','1','서울특별시 도봉구 방학동 715-19번지 1층','카페게이트','커피숍','203908.1802','462614.7712'
'110241','1','서울특별시 도봉구 쌍문동 88-144번지','빽다방(쌍문역점)','커피숍','202959.4633','460699.7028'
'110251','1','서울특별시 강북구 미아동 1369번지 꿈의숲 해링턴 플레이스','달코롬 커피 앤 디저트','커피숍','203012.4798','457195.4072'
'110256','1','서울특별시 송파구 문정동 6-15번지','카페 와플&리터','커피숍','211139.6691','443144.3068'
'110257','1','서울특별시 송파구 삼전동 49-14번지 제일빌딩','드리탄커피','커피숍','207988.162','444558.5043'
'110270','1','서울특별시 강남구 수서동 451-13번지','만랩커피 수서점','커피숍','208660.5203','442636.1205'
'110271','1','서울특별시 강남구 역삼동 735-17번지 역삼 푸르지오 시티','인사이드 커피(inside coffee','커피숍','202905.3032','443996.9848'
'110272','1','서울특별시 강남구 삼성동 39-30번지 이호하우스','카페밀트','커피숍','203959.0375','445519.7312'
'110275','1','서울특별시 용산구 용산동2가 5-1117번지','사려니숲','커피숍','198533.7403','449083.8106'
'110286','1','서울특별시 강동구 성내동 427-66번지','쿠스범스(coosebumps)','커피숍','211815.4268','447259.0287'
'110307','1','서울특별시 동대문구 이문동 320-2','커파남','커피숍','205260.3611','454647.2421'
'110364','1','서울특별시 양천구 신월동 480-8번지 1층','일상.상상','커피숍','186320.067','446906.351'
'110392','1','서울특별시 송파구 장지동 896번지 위례중앙푸르지오2단지','화이트플래닛','커피숍','212593','441412'
'110445','1','서울특별시 송파구 풍납동 399-11번지 하선','스노우 라운지 snow lounge','커피숍','210232.0082','447323.9517'
'110459','1','서울특별시 광진구 구의동 80-63번지','감성제과','커피숍','207595.7513','449380.4755'
'110469','1','서울특별시 성동구 성수동2가 280-14번지','펑키커피(Punky coffee)','커피숍','205577.9112','449467.0559'
'110505','1','서울특별시 서초구 방배동 454-19번지 1층','올라!하이(Hola! high)','커피숍','198487.5741','441917.8185'
'110506','1','서울특별시 서초구 양재동 154-2번지 단지내상가 지하1층 B7호','완데이','커피숍','202535.8402','441604.1133'
'110517','1','서울특별시 용산구 동자동 56번지 트윈시티 남산','파스쿠찌트윈시티남산','커피숍','197525.4073','449844.3198'
'110537','1','서울특별시 강서구 마곡동 784-9번지 마곡오드카운티2차 1층 117호','돌체테이블','커피숍','185775','451367'
'110555','1','서울특별시 영등포구 양평동3가 49-2번지','눙커피로스터스','커피숍','190289.0008','447171.1675'
'110568','1','서울특별시 동대문구 답십리동 72-4번지','카페리예몬','커피숍','205123.1224','452403.8532'
'110597','1','서울특별시 관악구 봉천동 928-1번지 우형빌딩','날쌘카페 봉천점','커피숍','194899.8918','442135.938'
'110602','1','서울특별시 강남구 삼성동 159번지 코엑스','더 카페','커피숍','205130.5917','445590.0968'
'110603','1','서울특별시 강남구 대치동 989번지 태원 리치타운상가','브라운래빗','커피숍','205365.243','444049.367'
'110604','1','서울특별시 강남구 대치동 994-16번지','오버뷰델리','커피숍','205969.3237','444018.5818'
'110615','1','서울특별시 노원구 상계동 701-1번지 노원구청','(주)엘에스씨푸드 노원구청카페','커피숍','204930.4755','461310.882'
'110645','1','서울특별시 영등포구 여의도동 14-8번지 극동브이아이피빌딩','투썸플레이스서여의도점','커피숍','192883.8208','447484.8781'
'110646','1','서울특별시 영등포구 대림동 680-1번지','동그라미','커피숍','191083.5957','444316.0868'
'110655','1','서울특별시 종로구 연지동 188-12번지 성진에스제이빌딩','커피쿡 종로연지점','커피숍','199872.4143','452314.7475'
'110670','1','서울특별시 성북구 장위동 158-15번지','성북시니어클럽 장위지점','커피숍','204642.4849','457506.3746'
'110677','1','서울특별시 서대문구 대현동 53-9번지','카페 이즈니','커피숍','195181.4579','450697.1168'
'110693','1','서울특별시 종로구 계동 60 북촌빌라','슈가살롱','커피숍','198755.0371','453311.6088'
'110700','1','서울특별시 송파구 잠실동 207-1번지','TRESSED(트레스드)','커피숍','207422.2102','445285.9587'
'110701','1','서울특별시 송파구 잠실동 207-6번지','열두시애','커피숍','207439.6136','445259.6052'
'110703','1','서울특별시 강남구 대치동 893-7 케이엔빌딩','양키스 스타디움파크','커피숍','204977.425','444731.45'
'110704','1','서울특별시 강남구 역삼동 671-31번지','카페아에 강남점','커피숍','203318.4106','444691.8257'
'110744','1','서울특별시 영등포구 여의도동 1번지 국회','헤리티지1919(HERITAGE1919)','커피숍','192450.9355','447649.4768'
'110750','1','서울특별시 강남구 수서동 721번지','강남세움근로사업장 굿윌스토어','커피숍','209384.7085','442767.5285'
'110751','1','서울특별시 양천구 신정동 999-17번지','밀앤콩','커피숍','187809.3139','446953.4365'
'110762','1','서울특별시 송파구 가락동 479번지 헬리오시티','커피베이 송파헬리오시티점','커피숍','209394.2313','443951.2369'
'110778','1','서울특별시 관악구 신림동 530-28번지','카페그대와','커피숍','192325.3305','442335.1599'
'110781','1','서울특별시 중랑구 상봉동 127-6번지','한빛음악공작소','커피숍','206985.2272','454446.1833'
'110815','1','서울특별시 송파구 신천동 29번지 롯데월드타워앤드롯데월드몰','JYP-소울컵(SOULCUP)','커피숍','209074.9008','445657.8093'
'110816','1','서울특별시 성동구 송정동 87-21번지','테라커피','커피숍','206185.1043','450269.9725'
'110902','1','서울특별시 노원구 상계동 406-5번지','콰이트','커피숍','205803.6973','461971.4824'
'110908','1','서울특별시 종로구 화동 138-6번지','이디야커피 북촌마을점','커피숍','198403.2157','453004.7563'
'110946','1','서울특별시 강동구 고덕동 688번지 래미안힐스테이트고덕','커피인류 고래힐점','커피숍','212926.0899','450751.5243'
'110948','1','서울특별시 노원구 공릉동 379-31번지','니드퀸','커피숍','206222.0433','458241.6255'
'110961','1','서울특별시 용산구 한강로3가 40-999번지 아이파크몰','고카페(GOKAFFE)','커피숍','196762.0774','447480.0396'
'110982','1','서울특별시 서대문구 연희동 79-7번지 경보빌딩','희야(HEEYA)','커피숍','194308.9568','452284.1065'
'110986','1','서울특별시 광진구 자양동 8-22','고망고(GO MANGO)','커피숍','205905.3819','448686.6967'
'110988','1','서울특별시 광진구 화양동 37-77번지','컨딩커피','커피숍','205801.3645','449161.1495'
'110997','1','서울특별시 용산구 한남동 682-13번지','파크','커피숍','200145.6175','448364.367'
'111007','1','서울특별시 강서구 공항동 1363-1번지 1층','메리앤슈','커피숍','183745.8891','450300.6549'
'111010','1','서울특별시 금천구 시흥동 892-15번지','함께그린카페 금빛공원점','커피숍','191424.0457','438944.9802'
'111011','1','서울특별시 강북구 번동 147번지 강북문화정보도서관','시속 0km','커피숍','203134.9415','458097.3465'
'111018','1','서울특별시 광진구 중곡동 231-7번지 바론채','커피에반하다중곡제일점','커피숍','207003.7696','451311.663'
'111041','1','서울특별시 구로구 구로동 811번지 코오롱싸이언스밸리2차  1층 126호 일부','보보찰리','커피숍','191020.2644','442460.919'
'111042','1','서울특별시 구로구 항동 128-14번지 1층 105호','빅스나인 (bigs9)','커피숍','184418.0953','442097.1354'
'111043','1','서울특별시 관악구 신림동 1520번지','컵오브커피 대학동점','커피숍','194239.4498','440909.3835'
'111045','1','서울특별시 중랑구 망우동 134-28번지','커피에반하다(망우점)','커피숍','209405.1312','455389.7115'
'111052','1','서울특별시 강북구 수유동 567-13번지','디저트 카페 낙타(dessert cafe nakta)','커피숍','200695.6373','460463.0538'
'111058','1','서울특별시 강서구 마곡동 799-4번지 마곡지웰타워 1층 113호','컴포즈 커피','커피숍','',''
'111059','1','서울특별시 강서구 마곡동 793-8번지 마곡하이마루 2층 204호','꿀단지디저트','커피숍','185695','451020'
'111061','1','서울특별시 금천구 가산동 50-3번지 대륭포스트타워6차','골드코스트','커피숍','189662.9592','442139.5145'
'111078','1','서울특별시 용산구 이태원동 635','스텐파크','커피숍','198826.8853','448543.4149'
'111084','1','서울특별시 중구 서소문동 53-6번지','브루다 시청','커피숍','197569.7056','451198.5605'
'111087','1','서울특별시 금천구 가산동 670번지 대륭테크노타운17차 102일부호','매머드익스프레스 독산점','커피숍','189863.5995','440684.494'
'111098','1','서울특별시 동작구 상도동 536','메가엠지씨커피 상도해링턴플레이스점','커피숍','194813.2386','444838.8409'
'111124','1','서울특별시 송파구 문정동 47-14번지','카페 울티모','커피숍','210842.8473','442855.6386'
'111125','1','서울특별시 송파구 송파동 164-8번지','티번 송파점','커피숍','210296.2931','444489.4045'
'111137','1','서울특별시 강남구 신사동 624-24번지','힐링','커피숍','202765.82','446920.0838'
'111138','1','서울특별시 영등포구 여의도동 47번지 여의도자이','팔공티&빨라쪼이마트여의도점','커피숍','193393.0966','446218.4438'
'111165','1','서울특별시 은평구 구산동 1-15번지 1층 좌측호','빽다방 구산역점','커피숍','192574.4037','456464.7122'
'111166','1','서울특별시 은평구 갈현동 276-2번지 대원맨션 21호','카페 오르막','커피숍','192443.8491','457767.7435'
'111174','1','서울특별시 강동구 명일동 353-2번지','스타벅스 굽은다리역점','커피숍','212594.4291','449246.8776'
'111242','1','서울특별시 노원구 상계동 1117-56번지 1층 101호','카페미니(CAFE MINI)','커피숍','204917.7565','463856.8683'
'111255','1','서울특별시 은평구 응암동 397-64번지 1층 좌측호','베러','커피숍','192792.866','454585.3174'
'111258','1','서울특별시 양천구 신월동 136-7번지 1층 102호','셀렉토커피 신월점','커피숍','185018.89','447767.3324'
'111259','1','서울특별시 송파구 방이동 135-3번지 우영빌딩','카페135','커피숍','210429.1244','445387.4552'
'111262','1','서울특별시 송파구 삼전동 22-1번지 유시에셋','공차 잠실학원사거리점','커피숍','208088.5582','444991.4907'
'111266','1','서울특별시 관악구 신림동 543-7번지','닥터커핀','커피숍','192148.6519','442164.3918'
'111270','1','서울특별시 성동구 성수동1가 668-98번지','탐','커피숍','203664.3624','449390.4546'
'111285','1','서울특별시 중랑구 상봉동 102-57번지 상봉타워','밥스카페','커피숍','207528.6914','454816.0421'
'111322','1','서울특별시 중구 수하동 66번지','앤레커피','커피숍','198516.1892','451641.7381'
'111357','1','서울특별시 강남구 삼성동 144-14번지 채널리저브','(주)카페오디트 포스코사거리점','커피숍','204828.1804','445089.6729'
'111359','1','서울특별시 강남구 세곡동 590번지 라온 프라이빗시티','컴포즈커피 세곡점','커피숍','208790.93','440518.11'
'111372','1','서울특별시 강서구 화곡동 1044-22번지 (지상 1층) 101호','컴온케이크','커피숍','185371.2026','448761.938'
'111373','1','서울특별시 강서구 내발산동 750-6 발산신성프라자 1층 102호','컴포즈커피 마곡수명산점','커피숍','184566.593','450029.7185'
'111374','1','서울특별시 강서구 화곡동 342-7번지 인터시티빌라 1층 101호','고요베이크샵','커피숍','186551.1854','447740.6593'
'111381','1','서울특별시 성동구 성수동1가 656-471번지','단일서울','커피숍','203948.7558','448972.3862'
'111388','1','서울특별시 강동구 둔촌동 489-8번지 신성빌딩','515','커피숍','212095.2937','447535.6094'
'111389','1','서울특별시 강동구 성내동 416번지 둔촌빌딩','듀듀','커피숍','211944.9033','447400.2332'
'111390','1','서울특별시 강동구 상일동 284-5번지 내일빌딩','커피나오길(coffee na5gil)','커피숍','215189.4516','449644.8018'
'111420','1','서울특별시 동대문구 답십리동 1-259번지','스윙바이 카페(swing by cafe)','커피숍','205797.3209','452379.8096'
'111424','1','서울특별시 양천구 신월동 146-1번지 1층','이디야커피 신월사거리점','커피숍','184812.4821','448173.0743'
'111431','1','서울특별시 양천구 신정동 319-17번지 102호','셀렉토커피 양천공원점','커피숍','188364.9582','446330.8207'
'111475','1','서울특별시 강북구 수유동 270-55번지','베데스다 카페','커피숍','201563.3538','460520.0924'
'111485','1','서울특별시 동작구 사당동 155-13번지','시너리','커피숍','197942.9877','442449.6301'
'111489','1','서울특별시 용산구 서계동 219-17 서울역풍림아이원플러스 102호','스타벅스 서울역서부점','커피숍','197142.9508','450296.5892'
'111501','1','서울특별시 강남구 역삼동 635-1번지 국립어린이청소년도서관','카페 북드림','커피숍','202581.2739','444305.8485'
'111502','1','서울특별시 강남구 역삼동 620번지 BM빌딩','고릴라 스페이스','커피숍','202391.7262','444337.1629'
'111517','1','서울특별시 동대문구 회기동 45-105번지','메모아르(memoire)','커피숍','204644.0362','454291.2701'
'111526','1','서울특별시 영등포구 여의도동 23번지 서울 국제금융 센터','폴 바셋 여의도 IFC몰점','커피숍','193326.931','446973.9146'
'111541','1','서울특별시 동대문구 회기동 31-1번지','메가엠지씨커피 경희대점','커피숍','204595.6348','454525.2413'
'111545','1','서울특별시 강동구 강일동 730-2번지 푸르내','마이쮸 키친','커피숍','215157.3825','450515.4432'
'111551','1','서울특별시 서초구 양재동 372번지 영동농협 협동조합 2층','아쿠아가든카페 양재점','커피숍','203780.6809','440963.3287'
'111569','1','서울특별시 강서구 내발산동 666-3 1층 103호','카페에이엠에이트(AM8)','커피숍','185590.6608','450306.881'
'111582','1','서울특별시 강서구 마곡동 798-6번지 류마타워2  1층 116호','오뉴월','커피숍','',''
'111584','1','서울특별시 용산구 이태원동 303-20번지','55브랜드(55BRAND)','커피숍','198939.0099','448476.7641'
'111625','1','서울특별시 마포구 상암동 1605번지 누리꿈스퀘어','타셋커피로스터스','커피숍','190250.8751','453017.8672'
'111654','1','서울특별시 강남구 대치동 943-26번지','에슬로우 라운지','커피숍','205184.8858','444931.8121'
'111656','1','서울특별시 중구 서소문동 75-95번지 유원빌딩','커피앤시가렛(coffee&cigaratte)','커피숍','197638.4036','451154.2324'
'111657','1','서울특별시 중구 필동2가 70-1번지','더피크(The Peak)','커피숍','199642.9038','450884.4487'
'111661','1','서울특별시 중구 순화동 217번지 덕수궁롯데캐슬','매머드 익스프레스 덕수궁롯데캐슬점','커피숍','197312.6552','451257.2232'
'111678','1','서울특별시 송파구 잠실동 194-1번지 유성빌딩','도화서가 신천점','커피숍','207014.3219','445254.6642'
'111683','1','서울특별시 강남구 대치동 893번지 롯데캐슬아파트','펠어커피초코 강남포스코사거리점','커피숍','204921.5013','444728.0942'
'111684','1','서울특별시 강남구 세곡동 521-1','강남지역자활센터(더마실카페 세곡점)','커피숍','209016.6088','439882.1183'
'111702','1','서울특별시 종로구 필운동 240-14번지','양카페플랜트','커피숍','197221.7964','452604.5109'
'111703','1','서울특별시 종로구 익선동 152번지','라미스콘 앤 지민스통','커피숍','199075.6709','452396.5702'
'111714','1','서울특별시 노원구 공릉동 240-235번지','에그에그 커피','커피숍','207252.5933','457629.8016'
'111730','1','서울특별시 강남구 대치동 982-10번지','탐앤탐스 역삼르까프골프장점','커피숍','205645.8392','444522.4444'
'111768','1','서울특별시 강북구 번동 446-57번지 파크애비뉴 101호','카페 플로라미','커피숍','202150.9394','459335.234'
'111770','1','서울특별시 송파구 송파동 48-11번지 한라빌딩','투썸플레이스 송파나루역점','커피숍','209809.0183','445335.0291'
'111781','1','서울특별시 강동구 둔촌동 618-21번지','시간을 담다 베이커리','커피숍','212917.2788','447820.4284'
'111782','1','서울특별시 강동구 길동 90-3번지','네이밍카페 커피GO! #20','커피숍','212940.3474','448862.7845'
'111783','1','서울특별시 강동구 고덕동 198번지','핀타모나스 pintamonas','커피숍','214951.4333','450763.0236'
'111806','1','서울특별시 강동구 천호동 430-8번지','마데린(베이커리카페)','커피숍','210941.3359','448594.7808'
'111807','1','서울특별시 종로구 누하동 245-6번지','베이커스 퍼센트(Bakers percent)','커피숍','197230.5338','452889.4809'
'111824','1','서울특별시 노원구 월계동 472-45 3층','해피디아망','커피숍','205000.3855','457306.068'
'111825','1','서울특별시 용산구 한강로2가 419번지 아스테리움 용산','쥬씨용산아스테리움점','커피숍','197177.4418','447264.4448'
'111860','1','서울특별시 광진구 자양동 227-342번지 롯데백화점','일리카페롯데백화점건대스타시티점','커피숍','206217.4347','448506.2187'
'111873','1','서울특별시 중구 신당동 366-440번지','프롬하츠커피 남산타운점','커피숍','200548.3953','449562.2189'
'111874','1','서울특별시 중구 저동1가 114번지 대신파이낸스센터','더 벤티 대신증권본사점','커피숍','198783.2207','451423.4658'
'111885','1','서울특별시 동작구 사당동 147-101번지','달콤커피 이수역점','커피숍','198308.8489','442608.2568'
'111896','1','서울특별시 서대문구 연희동 187-47번지','메가엠지씨커피 연희점','커피숍','193834.9494','451596.559'
'111897','1','서울특별시 성북구 상월곡동 24-40번지 1층','아릇간','커피숍','204313.1109','455938.3576'
'111934','1','서울특별시 중구 신당동 144-32번지 예수마을교회','공감','커피숍','201720.4754','451308.872'
'111939','1','서울특별시 광진구 구의동 610번지 현대아파트','카페노어스(cafe nous)','커피숍','208296.8338','448475.8188'
'111947','1','서울특별시 동대문구 장안동 359-1번지 하우스 에버그린','카페앤(cafeAnne)','커피숍','206071.4558','451519.7314'
'111948','1','서울특별시 동대문구 전농동 295-30번지','커피이야기 헬로웨일','커피숍','205049.571','452687.0904'
'111953','1','서울특별시 영등포구 양평동3가 7-2번지','이디야남부고용센터점','커피숍','190303.824','446980.7016'
'111958','1','서울특별시 강동구 암사동 501-2번지','투썸플레이스 암사역점','커피숍','211234.4918','449797.99'
'111990','1','서울특별시 서대문구 대현동 90-42번지','이마트24 이대빌리지점','커피숍','194996.6811','450568.7361'
'111994','1','서울특별시 성동구 용답동 227-13번지','이도카페','커피숍','205300.1627','450981.1789'
'112019','1','서울특별시 서대문구 홍은동 48-11번지','루루홀릭','커피숍','195193.0868','454812.6616'
'112029','1','서울특별시 동대문구 장안동 304-4번지','벨 템포','커피숍','206241.2203','452574.2124'
'112040','1','서울특별시 강동구 천호동 237-19번지','은이네커피','커피숍','211783.7395','449259.7505'
'112078','1','서울특별시 강북구 수유동 723-4','카페 수유동','커피숍','202109.4916','460495.5205'
'112082','1','서울특별시 강남구 역삼동 708-16번지 능현오피스텔','대승','커피숍','204158.1424','444580.9267'
'112084','1','서울특별시 강남구 대치동 923-18번지','앉아스터디카페','커피숍','204666.0871','444028.0852'
'112086','1','서울특별시 강남구 대치동 514-3번지 학여울역','카페 큐','커피숍','206283.0906','443838.6625'
'112087','1','서울특별시 강남구 논현동 95-19번지','주식회사 알란컴퍼니','커피숍','203273.9747','446571.5605'
'112088','1','서울특별시 강남구 삼성동 143-35번지','플젠24','커피숍','204604.1292','444915.4978'
'112091','1','서울특별시 서초구 방배동 421-23번지 101호','토비커피(TOBY Coffee)','커피숍','198527.8655','442532.4568'
'112098','1','서울특별시 은평구 녹번동 177-15번지 서울서부경찰서 1층동','카페1969(cafe1969)','커피숍','192981.9767','455527.945'
'112107','1','서울특별시 송파구 석촌동 257번지','블렌드랩','커피숍','209100.7223','444280.1767'
'112116','1','서울특별시 강서구 마곡동 798-14번지 (지상 4층) 420호','마곡타로마님아카데미','커피숍','',''
'112118','1','서울특별시 금천구 독산동 288-6번지','아마스빈(독산사거리점)','커피숍','190882.3287','440895.7154'
'112129','1','서울특별시 관악구 봉천동 36-83번지 강남고려병원','카페테리아','커피숍','196106.5516','442595.6712'
'112137','1','서울특별시 서초구 방배동 912-1번지 그린빌라트 1층 102호','DOUBLE DEEP COFFEE (더블딥커피)','커피숍','199522.7945','442135.5771'
'112167','1','서울특별시 강서구 등촌동 637번지 서울시니어스가양타워 1층 102호','홀론카페(hoLon cafe)','커피숍','187494.0793','450527.6996'
'112170','1','서울특별시 양천구 신월동 601-17번지 1층','커피운','커피숍','186150.4284','446321.3743'
'112177','1','서울특별시 광진구 자양동 594번지 자양 문화체육센터','카페프렌즈','커피숍','206783.2716','447462.8815'
'112191','1','서울특별시 강남구 신사동 557-34번지','피르마','커피숍','202212.7616','446519.4915'
'112193','1','서울특별시 관악구 남현동 1061-59번지','매머드익스프레스 사당점','커피숍','198275.0139','441502.1607'
'112194','1','서울특별시 관악구 신림동 96-108번지','카페펠릭스(Felix)','커피숍','194448.9114','441433.339'
'112209','1','서울특별시 중랑구 중화동 301-1','이디야 중화동점','커피숍','206953.3033','455231.4441'
'112214','1','서울특별시 강북구 수유동 223-7번지 예도팔라티움','커피베이(수유역점)','커피숍','201969.7658','459582.6759'
'112218','1','서울특별시 동대문구 제기동 122-486번지','소예다방','커피숍','203243.1676','454119.8401'
'112221','1','서울특별시 용산구 한강로1가 239-1번지','드라니(de Ranee)','커피숍','197568.1104','448009.038'
'112280','1','서울특별시 송파구 신천동 29 롯데월드타워앤드롯데월드몰','엔제리너스 잠실롯데월드몰 B1층','커피숍','209074.9008','445657.8093'
'112342','1','서울특별시 강남구 역삼동 618-16번지','썸띵어바웃커피','커피숍','202389.0077','444512.5628'
'112371','1','서울특별시 송파구 문정동 634번지 가든파이브라이프','H Coffee&Juice(에이치 커피쥬스)','커피숍','210986.4607','441725.2935'
'112401','1','서울특별시 강남구 역삼동 738-17번지','카페여기 역삼점','커피숍','203198.5565','444024.179'
'112407','1','서울특별시 영등포구 양평동4가 111번지','커피시네마','커피숍','190600.4376','448321.0475'
'112415','1','서울특별시 관악구 신림동 1524-8 아츠스테이 신림','카페앤밀 치포리','커피숍','194114.5303','440864.6492'
'112431','1','서울특별시 관악구 신림동 1669-9번지','로이스빈','커피숍','191498.9783','442014.7188'
'112434','1','서울특별시 동대문구 청량리동 206-7번지 홍릉한강뉴스타','카페 오롯이','커피숍','203988.4729','454307.9862'
'112436','1','서울특별시 강서구 가양동 146-47번지 1층','나무곁에 서서','커피숍','186027.6659','451907.9559'
'112459','1','서울특별시 서초구 방배동 914-15번지 2층','빙달 방배점','커피숍','199435.1912','442236.5355'
'112471','1','서울특별시 서초구 방배동 858-15번지','라이틀리','커피숍','198870.5454','442897.719'
'112473','1','서울특별시 성동구 옥수동 428번지 옥수동극동아파트','달콤과자점','커피숍','200951.2066','449000.9201'
'112505','1','서울특별시 송파구 송파동 111-32번지','빙찌','커피숍','209710.1566','444874.2251'
'112518','1','서울특별시 서대문구 신촌동 134번지 신촌세브란스병원','지파시(G.Fassi) 연세암병원점','커피숍','194584.9592','451381.5855'
'112520','1','서울특별시 송파구 가락동 120-16번지','멜리플리','커피숍','210992.8051','443339.7349'
'112558','1','서울특별시 구로구 개봉동 105-23번지 A동 102호','슬로우','커피숍','186257.3898','444975.6566'
'112561','1','서울특별시 성동구 성수동1가 13-129번지','커어피','커피숍','204257.5991','449613.8189'
'112570','1','서울특별시 금천구 독산동 293-14 금천어르신복지센터','카페 두드림','커피숍','190591.7831','440595.6965'
'112596','1','서울특별시 강서구 등촌동 633-17번지 등촌투웨니퍼스트2차(지상 1층) 202동 102호','등촌동카페','커피숍','188027.6554','450190.3592'
'112607','1','서울특별시 노원구 상계동 713번지 롯데백화점 7층','레스툴(restool)','커피숍','205320.2848','461419.8818'
'112621','1','서울특별시 도봉구 창동 539-4번지','193커피가게','커피숍','203487.9515','459466.6634'
'112622','1','서울특별시 금천구 시흥동 998-6번지 1층 101호중 일부(좌측)','매머드 익스프레스 시흥대교점','커피숍','190908.8655','439094.6363'
'112645','1','서울특별시 관악구 봉천동 903-20번지','카페지음(知音)','커피숍','194854.1698','442631.3602'
'112669','1','서울특별시 관악구 신림동 1463-46번지 성심하우스','요거프레소 신림점','커피숍','193432.3162','442580.1015'
'112676','1','서울특별시 강남구 역삼동 719-24번지 역삼역센트럴푸르지오','매머드 익스프레스 역삼언주로점','커피숍','203519.2709','444294.8425'
'112703','1','서울특별시 강남구 삼성동 30-21','콜리플레이스','커피숍','203934.7729','445750.8195'
'112704','1','서울특별시 서대문구 남가좌동 385번지 DMC파크뷰자이','공차 가재울점','커피숍','192672.0675','452221.9607'
'112728','1','서울특별시 강서구 마곡동 799-11번지 파인스퀘어 1층 A 124~126호','이디야 파인스퀘어점','커피숍','',''
'112741','1','서울특별시 강남구 대치동 915-21번지','레어마카롱','커피숍','205028.4997','444293.9822'
'112742','1','서울특별시 강남구 역삼동 721-35번지','비에이치서비스','커피숍','203794.2111','444168.3399'
'112746','1','서울특별시 강남구 역삼동 683-10번지 대운','빽다방 선정릉역점','커피숍','203825.4626','445207.621'
'112755','1','서울특별시 동작구 사당동 132-10번지','아마스빈 이수역점','커피숍','198274.2602','442828.4057'
'112756','1','서울특별시 광진구 중곡동 230-13번지 102호','요거프레소 중곡점','커피숍','207081.3978','451395.6013'
'112757','1','서울특별시 광진구 구의동 587-64번지 옥산그린타워','투썸플레이스강변역점','커피숍','208052.301','448169.167'
'112814','1','서울특별시 종로구 혜화동 90-18번지 혜화동씨티밸리','스타벅스 동숭길입구점','커피숍','200113.8747','453549.5264'
'112823','1','서울특별시 금천구 독산동 291-7번지 홈플러스 금천점','제주스','커피숍','190809.5078','440728.3823'
'112838','1','서울특별시 서초구 방배동 1027-4번지 불교TV빌딩 2층','무상사카페','커피숍','199923.7251','441382.3496'
'112839','1','서울특별시 서초구 방배동 903-17번지 301동 1호','카페오브마인닷컴(cafe of mine).com','커피숍','199710.8979','442659.3265'
'112843','1','서울특별시 송파구 거여동 178-103번지','cozy coffee&knitting(코지 커피 앤 니팅)','커피숍','212720.6253','443732.5968'
'112845','1','서울특별시 동대문구 휘경동 49-143번지','커피정','커피숍','206360.8032','453355.2142'
'112856','1','서울특별시 송파구 송파동 87-6번지 장안빌딩','Oenomel(이너멜)','커피숍','209545.1245','444691.7548'
'112875','1','서울특별시 송파구 가락동 479번지 헬리오시티','스타벅스 송파헬리오시티점','커피숍','209394.2313','443951.2369'
'112915','1','서울특별시 금천구 가산동 769번지 두산위브아파트 상가동 101호','빽다방 가산두산위브점','커피숍','190352.3645','441545.2088'
'112928','1','서울특별시 중랑구 묵동 244-141번지','이디야커피 먹골역점','커피숍','206720.3253','456379.8422'
'112929','1','서울특별시 강서구 화곡동 840-13번지 (지상 1층)','마카롱 드 쌤','커피숍','187402.3497','447713.2262'
'112933','1','서울특별시 중구 신당동 377-59번지 인봉빌딩','랑데자뷰 RENDEJA-VOOS','커피숍','200723.5321','450605.9803'
'112936','1','서울특별시 서대문구 남가좌동 73-241번지','웰디벨롭','커피숍','193126.3293','452531.3172'
'112962','1','서울특별시 강서구 공항동 60-118 대성빌딩 1층 101호','온오프커피(ON OFF COFFEE)','커피숍','183144.7587','450799.3507'
'112964','1','서울특별시 강서구 화곡동 380-11 블루힐 1층 101호','생각나는 샌드위치 & 빙수카페','커피숍','185568.8221','448466.472'
'112989','1','서울특별시 강남구 청담동 16-8번지','어비티베','커피숍','203838.0564','446543.7377'
'112991','1','서울특별시 강남구 개포동 186-4번지 세종빌딩','메가엠지씨 개포동역점','커피숍','205924.3573','442939.8474'
'113069','1','서울특별시 관악구 신림동 465-26번지','Gr8(그레잇)','커피숍','193047.4316','442370.3551'
'113081','1','서울특별시 양천구 신정동 1267번지 뉴프라자','목동신트리점 이디야커피','커피숍','187158.467','445678.0763'
'113087','1','서울특별시 성북구 안암동4가 14번지','데클렌커피','커피숍','202015.213','453158.8301'
'113112','1','서울특별시 중구 을지로4가 323번지','카페(cafe)170','커피숍','199647.7502','451566.5792'
'113117','1','서울특별시 서대문구 북아현동 1009번지 두산아파트','문카페','커피숍','195522.1857','450768.2955'
'113125','1','서울특별시 중랑구 중화동 314-45번지','플레이스(place)','커피숍','206716.1288','455280.2306'
'113181','1','서울특별시 중구 쌍림동 22-16번지','티프','커피숍','200314.7245','451327.2352'
